doi,caption,classification_ai,classification_gt,result
10.1016/j.ijhydene.2024.08.172,Fig. 1. (a) The crystal structure and atomic sites of $3~\mathrm{R-LaNi_{3}}$ phase and (b) the experimental and calculated lattice parameters and (c) the formation energy of Ysubstituted $3~\mathrm{R-LaNi_{3}}$ phase. ,0,0.0,TN
10.1016/j.ijhydene.2024.08.172,Fig. 2. (a) The volume size and (b) the volume difference of $[\mathbf{A}_{2}\mathbf{B}_{4}]$ and $[\mathrm{AB}_{5}]$ subunits in $3~\mathrm{R-LaNi_{3}}$ phase with Y substitution content. ,0,0.0,TN
10.1016/j.ijhydene.2024.08.172,Fig. 3. Isothermal section of Ni-rich corner in La–Y–Ni ternary system at (a) $875~^{\circ}\mathrm{C}$ and (b) $1000^{\circ}\mathrm{C}$ compared with experimental data. ,3,3.0,TP
10.1016/j.ijhydene.2024.08.172,"Fig. 4. BSE images of 3 $\mathrm{R-La}_{3-x}\mathrm{Y}_{x}\mathrm{Ni}_{9}(x=2.0\$ 2.6, 3.0) alloys: (a) $x=2.0$ ; (b) $x=2.6;$ (c) $x=3.0$ . ",0,0.0,TN
10.1016/j.ijhydene.2024.08.172,"Fig. 5. Rietveld refinement XRD patterns of 3 $\mathrm{~R-La_{3-x}Y_{x}N i_{9}}(x=2.0_{;}$ 2.6, 3.0) alloys: (a) $x=2.0$ ; (b) $x=2.6$ ; (c) $x=3.0$ . ",0,0.0,TN
10.1016/j.ijhydene.2024.08.172,"6. (a) First and (b) second hydrogen absorption curve of the 3 R–La3- $..x\mathrm{Y}_{x}\mathrm{Ni}_{9}(x=2.0$ , 2.6, 3.0) alloys at ${}25~{}^{\circ}\mathrm{C}$ and 4 MPa ",3,3.0,TP
10.1016/j.ijhydene.2024.08.172,"Fig. 7. (a) Cyclic stability curves at $25~^{\circ}\mathrm{C}$ , (b–d) XRD patterns before and after first hydrogenation/dehydrogenation and after 50 cycles of hydrogenation/dehydrogenation of the $3\mathrm{R-La_{3-x}Y_{x}N i_{9}}(x=2.0,$ 2.6, 3.0) alloys. ",3,3.0,TP
10.1016/j.ijhydene.2024.08.172,"Fig. 8. A comparison between fitting curves and experimental data of the hydriding reaction at $25~^{\circ}\mathrm{C}$ in $3\mathrm{R}\mathrm{-La}_{3-\mathrm{x}}\mathrm{Y}_{\mathrm{x}}\mathrm{Ni}_{9}(x=2.0\$ 2.6, 3.0) alloys: (a) $x=2.0;\left(\mathrm{b}\right)x=$ 2.6; (c) $x=3.0$ . ",3,3.0,TP
10.1016/j.ijhydene.2024.08.172,"Fig. 9. XRD patterns before and after first hydrogenation of $3\mathrm{R}{-}\mathrm{L}\mathbf{a}_{3-x}\mathrm{Y}_{x}\mathrm{Ni}_{9}(x$ $=2.0$ , 2.6, 3.0) alloys. ",0,3.0,FN
10.1016/j.ijhydene.2019.06.106,Fig. 1 e XRD patterns of as-milled $\scriptstyle\mathbf{Pr}_{2}\mathbf{Co}_{7}$ alloy and annealed samples at 773 K and 973 K. ,0,0.0,TN
10.1016/j.ijhydene.2019.06.106,Fig. 2 e The Morphology of the as-milled $\scriptstyle\mathbf{Pr}_{2}\mathbf{Co}_{7}$ alloy and annealed sample at 973 K. The grain size $\boldsymbol{\Phi}$ of annealed sample at 973 K is around ${\bf20n m$ . ,0,0.0,TN
10.1016/j.ijhydene.2019.06.106,Fig. 3 e Micrographies obtained by scanning electron microscopy (SEM) of nanocrystalline $\scriptstyle\mathbf{Pr}_{2}\mathbf{Co}_{7}$ sample (a) before and (b) after 5 activation cycles. ,0,0.0,TN
10.1016/j.ijhydene.2019.06.106,"Fig. 4 e X-ray diffraction patterns of phase I: $\mathbf{Pr}_{2}\mathbf{Co}_{7}\mathbf{H}_{3.9},$ phase II: ${\bf P r}_{2}{\bf C o}_{7}{\bf H}_{5.8}$ and phase III: $\mathbf{Pr}_{2}\mathbf{Co}_{7}\mathbf{H}_{10.3}$ hydrides. ",0,0.0,TN
10.1016/j.ijhydene.2019.06.106,"Fig. 5 e Rietveld refinement pattern of XRD data for phase II (a): ${\bf P r}_{2}{\bf C o}_{7}{\bf H}_{5.8}$ and phase III (b): $\mathbf{Pr}_{2}\mathbf{Co}_{7}\mathbf{H}_{10.3}$ hydrides based on the orthorhombic and monoclinic structure, respectively. The black and red line presents respectively the calculated intensities and the experimental intensities. The green vertical bars ( j ) correspond to (hkl) line positions (Positions of Bragg peaks) of $\mathbf{Pr}_{2}\mathbf{Co}_{7}\mathbf{H}_{5.8},$ ${\bf P r}_{2}{\bf C o}_{7}{\bf H}_{10.3}.$ , $\scriptstyle{\mathbf{PrO}}_{2}$ and $\mathbf{Pr}_{2}\mathbf{O}_{3}$ . The blue line shows the difference between the calculated and experimental intensities. (For interpretation of the references to colour in this figure legend, the reader is referred to the Web version of this article.) ",0,0.0,TN
10.1016/j.ijhydene.2019.06.106,"Fig. 6 e (a) PeC isotherms of as-milled $\scriptstyle\mathbf{Pr}_{2}\mathbf{Co}_{7}$ and annealed sample at 773 K and 973 K, measured at 298 K, (b) Van't Hoff plot for $\scriptstyle\mathbf{Pr}_{2}\mathbf{Co}_{7}$ annealed at $\texttt{973K}$ . ",1,1.0,TP
10.1016/j.ijhydene.2019.06.106,Fig. 7 e (a) Reaction rate curves of hydrogen absorption at 298 K for as-milled $\scriptstyle\mathbf{Pr}_{2}\mathbf{Co}_{7}$ alloy and annealed samples at 773 K and 973 K. ,3,3.0,TP
10.1016/j.ijhydene.2019.06.106,"Fig. 8 e (a) Reaction rate curves of hydrogen absorption in annealed $\scriptstyle\mathbf{Pr}_{2}\mathbf{Co}_{7}$ alloy at different temperatures: 298 K, 313 K, 423 K and 473 K. (b) Kinetic experimental data and its fitting results at 298 K. ",3,3.0,TP
10.1016/j.ijhydene.2019.06.106,"Fig. 9 e Arrhenius plot for hexagonal $\scriptstyle\mathbf{Pr}_{2}\mathbf{Co}_{7}$ absorption kinetics through the ${\pm}\mathfrak{a}+\mathfrak{b}$ and $\upbeta+\upgamma$ plateaus, ${\pmb n}\simeq{\bf1.15}$ ",3,3.0,TP
10.1016/j.ijhydene.2007.11.005,"Fig. 1 – (a) SEM, (b) TEM and (c) HRTEM images of purified SWNT. ",0,0.0,TN
10.1016/j.ijhydene.2007.11.005,"Fig. 2 – (a) TGA curves of as-grown and purified SWNT, (b) FT-Raman spectra purified SWNT and (c) FTIR spectra of functionalized SWNT. ",0,0.0,TN
10.1016/j.ijhydene.2007.11.005,"Fig. 3 – (a) TEM, (b) HRTEM images and (c) EDAX patterns of Pt/SWNT. ",0,0.0,TN
10.1016/j.ijhydene.2007.11.005,"Fig. 4 – Hydrogen adsorption isotherms of as-grown, purified and Pt dispersed SWNT. ",3,3.0,TP
10.1016/j.electacta.2004.08.004,Fig. 1. XRD patterns of $\mathrm{La}_{2}\mathrm{Mg}(\mathrm{Ni}_{1-x}\mathrm{Co}_{x})\mathrm{g}$ $(x=0–0.5)$ alloys. ,0,0.0,TN
10.1016/j.electacta.2004.08.004,Fig. 2. The electrochemical desorption P–C isotherms for $\mathrm{La}_{2}\mathrm{Mg}(\mathrm{Ni}_{1-x}\mathrm{Co}_{x})\mathrm{9}$ $(x=0–0.5)$ alloys at $25^{\circ}\mathrm{C}$ . ,1,1.0,TP
10.1016/j.electacta.2004.08.004,Fig. 3. Variation of the desorption pressure as a function of the cell volume of $\mathrm{La}_{2}\mathrm{Mg}(\mathrm{Ni}_{1-x}\mathrm{Co}_{x})\mathrm{9}$ $(x=0-0.5)$ ) alloys. ,3,3.0,TP
10.1016/j.electacta.2004.08.004,Fig. 4. The discharge potential curves of $\mathrm{La}_{2}\mathrm{Mg}(\mathrm{Ni}_{1-x}\mathrm{Co}_{x})\mathrm{9}$ $(x=0–0.5)$ alloys electrodes at discharge density of $50\mathrm{mA}/\mathrm{g}$ after full activation $(25^{\circ}\mathrm{C})$ . ,2,2.0,TP
10.1016/j.electacta.2004.08.004,Fig. 5. The polarization resistance and the exchange current density of $\mathrm{La}_{2}\mathrm{Mg}(\mathrm{Ni}_{1-x}\mathrm{Co}_{x})\mathrm{g}$ $(x=0-0.5)$ alloy electrodes as a function of Co content. ,0,0.0,TN
10.1016/j.electacta.2004.08.004,Fig. 6. High-rate dischargeability (HRD) at $800\mathrm{mA}/\mathrm{g}$ as a function of exchange current density $(I_{0})$ of $\mathrm{La}_{2}\mathrm{Mg}(\mathrm{Ni}_{1-x}\mathrm{Co}_{x})_{9}$ $(x=0{-}0.5)$ alloy electrodes. ,2,2.0,TP
10.1016/j.electacta.2004.08.004,Fig. 7. Anodic current–time responses for $\mathrm{La}_{2}\mathrm{Mg}(\mathrm{Ni}_{1-x}\mathrm{Co}_{x})\mathrm{9}$ $(x=0{-}0.5$ ) alloys electrodes after $+300\mathrm{mV}$ potential-step. ,0,0.0,TN
10.1016/j.electacta.2004.08.004,Fig. 8. Cycling stability of $\mathrm{La}_{2}\mathrm{Mg}(\mathrm{Ni}_{1-x}\mathrm{Co}_{x})\mathrm{g}$ $(x=0-0.5)$ alloy electrodes at $25^{\circ}\mathrm{C}$ . ,0,2.0,FN
10.1016/j.electacta.2004.08.004,Fig. 9. Variation of the cycling capacity retention rate $(S_{100})$ ) with the unit cell volume expansion rate $(\Delta V/V)$ for $\mathrm{La}_{2}\mathrm{Mg}(\mathrm{Ni}_{1-x}\mathrm{Co}_{x})_{9}$ $(x=0-0.5)$ ) alloy electrodes. ,0,2.0,FN
10.1007/s40243-018-0140-x,Fig. 1   X-ray diffraction patterns of the $\mathrm{Re}_{2}\mathrm{Mg}(\mathrm{Ni}_{0.7-x}\mathrm{Co}_{0.2}\mathrm{Mn}_{0.1}\mathrm{Al}_{x})_{9}$ $\left(x=0{-}0.04\right)$ alloys ,0,0.0,TN
10.1007/s40243-018-0140-x,Fig. 2   Variation of cell volume in different phases of $\mathrm{Re}_{2}\mathrm{Mg}(\mathrm{Ni}_{0.7-x}\mathrm{Co}_{0.2}\mathrm{Mn}_{0.1}\mathrm{Al}_{x})_{9}(x=0-0.04)$ alloys ,0,0.0,TN
10.1007/s40243-018-0140-x,"Fig. 3   P–C–T curves of $\mathrm{Re}_{2}\mathrm{Mg}(\mathrm{Ni}_{0.7-x}\mathrm{Co}_{0.2}\mathrm{Mn}_{0.1}\mathrm{Al}_{x})_{9}$ $(x{=}0{-}0.04)$ alloys at different temperature: a $x=0$ , b $x{=}0.01$ , c $:x{=}0.02$ , d $x{=}0.03$ , and e $x{=}0.04$ ",1,1.0,TP
10.1007/s40243-018-0140-x,Fig. 4   P–C–T curves of the $\mathrm{Re}_{2}\mathrm{Mg}(\mathrm{Ni}_{0.7-x}\mathrm{Co}_{0.2}\mathrm{Mn}_{0.1}\mathrm{Al}_{x})_{9}$ $\left(x=0{-}0.04\right)$ alloys at $303\mathrm{~K~}$ ,1,1.0,TP
10.1007/s40243-018-0140-x,Fig. 5   Van’t Hoff plots for hydrogen desorption of $\mathrm{Re}_{2}\mathrm{Mg(Ni_{0.7-x}C o_{0}}$ $\phantom{}_{2}\mathrm{Mn}_{0.1}\mathrm{Al}_{x})_{9}(x=0{-}0.04)$ alloys ,3,3.0,TP
10.1007/s40243-018-0140-x,Fig. 6   Activation course the $\mathrm{Re}_{2}\mathrm{Mg}(\mathrm{Ni}_{0.7-x}\mathrm{Co}_{0.2}\mathrm{Mn}_{0.1}\mathrm{Al}_{x})_{9}$ $\scriptstyle(x=0-0.04)$ electrode alloys ,0,2.0,FN
10.1007/s40243-018-0140-x,Fig. 7   Cycle life curves of the Re $\mathbf{\Sigma}_{2}\mathbf{Mg}(\mathbf{Ni}_{0.7-x}\mathbf{Co}_{0.2}\mathbf{Mn}_{0.1}\mathbf{Al}_{x})_{9}$ $\left(x=0{-}0.04\right)$ alloys ,0,0.0,TN
10.1007/s40243-018-0140-x,Fig. 8   Relationship between the capacity retention rate $(S_{80})$ and Al content $(x)$ of the $\mathrm{Re}_{2}\mathrm{Mg}(\mathrm{Ni}_{0.7-x}\mathrm{Co}_{0.2}\mathrm{Mn}_{0.1}\mathrm{Al}_{x})_{9}$ $\scriptstyle(x=0-0.04)$ alloys ,0,2.0,FN
10.1007/s40243-018-0140-x,Fig. 9   Discharge voltage curves of the $\mathrm{Re}_{2}\mathrm{Mg}(\mathrm{Ni}_{0.7-x}\mathrm{Co}_{0.2}\mathrm{Mn}_{0.1}\mathrm{Al}_{x})_{9}$ $\scriptstyle(x=0-0.04)$ alloys ,2,2.0,TP
10.1021/acs.jpcc.4c06759,s\*ı Supporting Information ,0,0.0,TN
10.1021/acs.jpcc.4c06759,"Figure 1. Crystal structures of $\mathrm{AB}_{2},$ ${\mathrm{AB}}_{3},$ and $\mathrm{AB}_{5}$ . In the crystal structure, A and B atoms are represented as gray and green spheres, respectively. Capped hexagonal prism and Laves polyhedra are represented as orange and green polyhedra, respectively. ",0,0.0,TN
10.1021/acs.jpcc.4c06759,"Figure 2. X-ray diffraction patterns of $(\Upsilon,\mathrm{Mg}){\bf C}{\bf o}_{3}$ synthesized from $(2-x)\mathrm{YCo}_{2}+x\mathrm{MgCo}_{2}$ $\scriptstyle{x=0.8}$ and 1.0), and ${\mathrm{YCo}}_{3}$ . In the figure, allow indicates $\mathrm{Y}_{2}\mathrm{O}_{3}$ . Si was added as an internal standard. ",0,0.0,TN
10.1021/acs.jpcc.4c06759,"Figure 3. Crystal structures of (a) $\Upsilon_{0.68}\mathbf{M}\mathbf{g}_{0.32}\mathbf{C}\mathbf{o}_{3.00},$ and (b) $\mathrm{Y}_{0.68}\mathrm{Mg}_{0.32}\mathrm{Co}_{3.00}\mathrm{D}_{3.76}$ . Y, Mg, Co, and D atoms are represented as gray, orange, green, and blue spheres, respectively. $\mathrm{Y1/Mg1}$ surrounded by $18~\mathrm{Co}$ atoms, and $\mathrm{Y}2/\mathrm{Mg}2$ surrounded by $12\mathrm{Co}$ atoms, are represented by orange and green polyhedra, respectively. ",0,0.0,TN
10.1021/acs.jpcc.4c06759,"Figure 4. Pressure−composition isotherm (PCT) curves of (black) $\mathrm{Y}_{0.68}\mathrm{Mg}_{0.32}\mathrm{Co}_{3.00}$ and (gray) $\mathrm{Y}_{0.58}\mathrm{Mg}_{0.42}\mathrm{Co}_{3.00}$ at $323\mathrm{~K~}$ Closed and open circles indicate hydrogen absorption and desorption, respectively. The PCT curves in the figure are obtained in the third run. ",1,1.0,TP
10.1021/acs.jpcc.4c06759,Figure 5. Cycling between hydrogen absorption and desorption reactions on $\mathrm{Y}_{0.68}\mathrm{Mg}_{0.32}\mathrm{Co}_{3.00}$ at $303\mathrm{~K~}$ (Top) The PCT curves of (blue) 3 cycles and (green) 100 cycles. (Bottom) X-ray diffraction patterns of before and after the cycling up to 100 cycles. ,1,1.0,TP
10.1021/acs.jpcc.4c06759,"Figure 6. X-ray diffraction patterns of $\mathrm{Y}_{0.68}\mathrm{Mg}_{0.32}\mathrm{Co}_{3.00}$ at (bottom) $474\mathrm{~K~}$ at $1.6\mathrm{GPa},$ and (top) room temperature from 1 to $10\mathrm{GPa}$ . ",0,0.0,TN
10.1021/acs.jpcc.4c06759,"Figure 7. Unit cell volume of $\mathrm{Y}_{0.68}\mathrm{Mg}_{0.32}\mathrm{Co}_{3.00}$ above 1 GPa at room temperature. In the figure, black and red circles are obtained from high-pressure experiments on $\mathrm{Y}_{0.68}\mathrm{Mg}_{0.32}\mathrm{Co}_{3.00}$ without and with hydrogen source, respectively. Blue circles are estimated unit cell volume of $\mathrm{Y}_{0.68}\mathrm{Mg}_{0.32}\mathrm{Co}_{3.00}\mathrm{H}_{3.67}$ . ",0,0.0,TN
10.1021/acs.jpcc.4c06759,Red:Estimated from unit cell volume ,0,0.0,TN
10.1002/adma.202002647,"Figure 1.  a) Schematic illustration of the synthesis of $\mathsf{M g}(\mathsf{B H}_{4})\mathsf{_{2}@M g H_{2}}$ NPs on graphene. b,c) SEM, d) TEM, e) STEM, and f) HRTEM images of MBH@MH-2. g) TEM image of ${\sf M g}({\sf B H}_{4})_{2}/{\sf G}.$ . h) Elemental mapping of MBH $\@$ MH-2. ",0,0.0,TN
10.1002/adma.202002647,"Figure 2.  a) TGA and b) MS results of the as-synthesized MBH $\@$ MH-1 and MBH $\@$ MH-2, including $\mathsf{M g H}_{2}/\mathsf{C}$ and $\mathsf{M g}(\mathsf{B H}_{4})\mathsf{\Omega}_{2}/\mathsf{C}$ for comparison. c) TGA and d) MS results of MBH $\@$ MH-1 and ${\mathsf{M B H@M H}}{\cdot}2$ after the first cycle of hydrogenation process, including $\mathsf{M g H}_{2}/\mathsf{C}$ and $\mathsf{M g}(\mathsf{B H}_{4})\mathsf{\Omega}_{2}/\mathsf{C}$ for comparison. e) Normalized reversible ratio of $\mathsf{M g H}_{2}$ and ${\mathsf{M g}}({\mathsf{B H}}_{4})_{2}$ in ${\mathsf{M B H@M H}}{\mathsf{H@M H}}{\mathsf{-1}}$ and MBH@MH-2, including $\mathsf{M g H}_{2}/\mathsf{C}$ and $\mathsf{M g}(\mathsf{B H}_{4})\mathsf{\Omega}_{2}/\mathsf{C}$ for comparison, where the hydrogen capacities are normalized to the dehydrogenation capacity exhibited in the first cycle. ",3,3.0,TP
10.1002/adma.202002647,"Figure 3.  Top view and side view of the adsorption configuration of ${\mathsf{M}}\ g{\mathsf{B}}_{2}$ under the support of $\mathsf{M g H}_{2}$ before (a) and after (b) structural modification, in which the thus-formed $\mathsf{B{-H}}$ bonds are highlighted by red circles. c) Snapshot of the AIMD simulation of the hydrogenation process of ${\mathsf{M g B}}_{2}$ under the support of $\mathsf{M g H}_{2}$ , in which the thus-formed $\mathsf{B{-H}}$ bonds via the transfer of hydrogen from $\mathsf{M g H}_{2}$ are highlighted by red circles. Calculated hydrogen absorption energy on ${\mathsf{M}}\ g{\mathsf{B}}_{2}$ with (d) and without (e) the presence of $\mathsf{M g H}_{2}$ as the structural support. The $\mathsf{M g}$ , B, and H atoms are shown in green, pink, and white spheres, respectively. ",3,3.0,TP
10.1002/adma.202002647,"Figure 4.  a) Cycling performance and b) normalized hydrogen desorption capacity of MBH $\@$ MH composites, with $\mathsf{M g H}_{2}/\mathsf{C}$ included for comparison. c) SEM and d) STEM image with the corresponding elemental mapping of MBH $\@$ MH-1 after eight cycles of hydrogen storage process. e) Isothermal dehydrogenation kinetics of ${\mathsf{M B H@M H}}{\mathsf{-1}}$ at various temperatures, with $\mathsf{M g H}_{2}/\mathsf{G}$ and the ball-milled composite of MBH-MH-G at $260~^{\circ}\mathrm{C}$ included for comparison. ",3,3.0,TP
10.1016/j.electacta.2019.05.128,Fig. 1. (a) Graphical representation of the $\mathsf{A B}_{2}$ and $\mathrm{AB}_{5}$ stacking slabs in the 2H and 3R $\mathsf{A B}_{4}$ -type structures. (b) The crystal structures of the hexagonal and rhombohedral $\mathrm{AB}_{4}$ -type compounds with marked Wyckoff positions for the A (left) and B (right) site atoms. ,0,0.0,TN
10.1016/j.electacta.2019.05.128,Fig. 2. The simulated X-ray diffraction patterns of 2H and 3R $\mathrm{AB}_{4}$ structures (a) and the experimental XRD pattern of ${\mathrm{Pr}}_{5}{\mathrm{Co}}_{19}$ and 3R $\mathrm{AB}_{4}$ phase (b). Graphical representation o Rietveld refinement results (c) and the crystal structure (d) of the 3R $\mathrm{AB}_{4}$ -type $\mathrm{La_{0.63}N d_{0.16}M g_{0.21}N i_{3.53}A l_{0.11}}$ compound annealed at $1010^{\circ}\mathrm{C}$ . ,0,0.0,TN
10.1016/j.electacta.2019.05.128,"Fig. 3. TEM micrograph (a), SEAD pattern (b), SEM micrograph (c) and corresponding EDX maps of La (d), Nd (e), Mg (f), Ni (g) and Al (h), respectively, of the $\mathrm{La}_{0.63}\mathrm{Nd}_{0.16}.$ $\mathrm{Mg}_{0.21}\mathrm{Ni}_{3.53}\mathrm{Al}_{0.11}$ compound annealed at $1010^{\circ}\mathrm{C}$ . ",0,0.0,TN
10.1016/j.electacta.2019.05.128,"Fig. 4. Evolution of the XRD patterns in the $2\theta$ range of $18{-}50^{\circ}$ of the as-cast sample and compounds annealed at 880, 900, 985, 1000 and $1010^{\circ}\mathrm{C}$ (a). Phase transformation of the as-cast and annealed compounds (b). ",0,0.0,TN
10.1016/j.electacta.2019.05.128,"Fig. 5. Electrochemical discharge capacity at different cycle number (a), discharge curves of the $\mathrm{AB}_{4}$ -type and ${\mathrm{Pr}}_{5}{\mathrm{Co}}_{19}$ -type compounds electrodes at $-40^{\circ}\mathrm{C}$ (b). XRD patterns (c) and FWHM (d) of ${\mathrm{Pr}}_{5}{\mathrm{Co}}_{19}$ and $\mathrm{AB}_{4}$ compounds before cycling and after 200 electrochemical cycles. ",2,2.0,TP
10.1016/j.electacta.2019.05.128,"Fig. 6. SEM images of the $\mathrm{AB}_{4}$ -type single-phase compound after electrochemical cycles of 10 (a), 20 (b), 30 (c) and 70 (d) cycles, respectively. TEM micrograph of $\mathrm{AB}_{4}$ -type $\mathrm{La_{0.63}N d_{0.16}M g_{0.21}N i_{3.53}A l_{0.11}}$ compound after electrochemical cycling of 70 cycles (e) and the corresponding SEAD of the particle (f). ",0,0.0,TN
10.1016/j.electacta.2019.05.128,"Fig. 7. The discharge curves of ${\mathrm{Pr}}_{5}{\mathrm{Co}}_{19}$ -type (a) and $\mathrm{AB}_{4}$ -type (b) compounds at different discharge current vs Hg/HgO reference electrode. The HRD performance at different discharge current density (c), linear polarization curves(d), anode polarization curves(e), EIS curves (f) and semi-logarithmic curves(g) of anode current vs. time responses of $\mathsf{A B}_{4}$ type and ${\mathrm{Pr}}_{5}{\mathrm{Co}}_{19}$ -type compounds electrodes. ",2,2.0,TP
10.1016/j.ijhydene.2019.06.197,Fig. 1 e XRD patterns of the as-cast sample and annealed samples at different temperatures. ,3,0.0,FP
10.1016/j.ijhydene.2019.06.197,Fig. 2 e Rietveld refinement of the XRD data for $\mathbf{La}_{5}\mathbf{Co}_{19}$ with the $\mathbf{Ce}_{5}\mathbf{Co}_{19}$ -type structure. The line indicates calculated intensities and the points superimposed on it are the observed intensities. The positions of Bragg peaks (bars) and the difference between the observed and calculated intensities are shown below the diffraction pattern. ,0,0.0,TN
10.1016/j.ijhydene.2019.06.197,Fig. 3 e Crystal structures: $\bf{S m}_{5}{\bf{C o}_{19}}$ -type (2H) and $\mathbf{Ce}_{5}\mathbf{Co}_{19}\cdot$ type (3R). ,0,0.0,TN
10.1016/j.ijhydene.2019.06.197,Fig. 4 e Pressure-composition isotherms of $\mathbf{La}_{5}\mathbf{Co}_{19}$ at 363 K: (a) first absorptionedesorption cycle and (b) second absorptionedesorption cycle. ,1,1.0,TP
10.1016/j.ijhydene.2019.06.197,Fig. 5 e Van't Hoff plot for $\mathbf{La}_{5}\mathbf{Co}_{19}\mathbf{-H}$ . ,3,,FP
10.1016/j.ijhydene.2019.06.197,"Fig. 6 e XRD profiles of the original alloy $\left(\mathbf{La}_{5}\mathbf{Co}_{19}\right)$ and the hydride phases (phase I, II) formed during the first absorption process. Ce: $\mathbf{Ce}_{5}\mathbf{Co}_{19}$ -type structure; Ca: $\bf c a c u_{5}$ -type structure. ",3,3.0,TP
10.1016/j.ijhydene.2019.06.197,Fig. 7 e Rietveld refinement of the XRD data for $\mathbf{La}_{5}\mathbf{Co}_{19}\mathbf{H}_{22}$ (phase II). ,0,0.0,TN
10.1016/j.ijhydene.2018.01.112,Fig. 1 e SEM images and IR results of alloy particles before and after PANI coating. (a) untreated alloy (b) coating PANI for ${\pmb{10}}\mathbf{min}$ (c) coating PANI for ${20}\mathbf{min}$ (d) coating PANI for $45\mathrm{min}$ (e) coating PANI for ${60}\mathbf{min}$ (f) Infrared results for alloy powders coating PANI for ${60}\mathrm{min}$ (M1)e(M6) mapping-selected area element distribution. ,0,0.0,TN
10.1016/j.ijhydene.2018.01.112,Fig. 2 e Cyclic voltammogram of PANI and IR results for charged/discharged electrodes. (a) Cyclic voltammogram of PANI synthesized by evaporation-polymerization method. (b) IR results for charged and discharged electrodes. ,2,2.0,TP
10.1016/j.ijhydene.2018.01.112,Fig. 3 e SEM images of alloy particles after charge/discharge for 100 cycles. (a) untreated alloy (b) coating PANI for 10 min (c) coating PANI for ${20}\mathrm{min}$ (d) coating PANI for $45\mathrm{min}$ (e) coating PANI for ${60}\mathrm{min}$ . ,0,2.0,FN
10.1016/j.ijhydene.2018.01.112,Fig. 4 e Activation profiles of alloy electrodes before and after PANI coating. ,0,0.0,TN
10.1016/j.ijhydene.2018.01.112,Fig. 5 e High rate dischargeability of alloy electrodes before and after PANI coating. ,2,2.0,TP
10.1016/j.ijhydene.2018.01.112,Fig. 6 e Linear polarization curves of alloy electrodes before and after PANI coating. ,0,0.0,TN
10.1016/j.ijhydene.2018.01.112,Fig. 7 e Anodic polarization electrodes before and after PANI coating. ,0,0.0,TN
10.1016/j.ijhydene.2018.01.112,Fig. 8 e Cycling stability of alloy electrodes before and after PANI coating. ,0,0.0,TN
10.1016/j.cclet.2024.109566,Fig. 1. Synthesis schematic of the novel multi-site alloys nanocomposite. ,0,0.0,TN
10.1016/j.cclet.2024.109566,"Fig. 2. (a) XRD image, (b) SEM image, (c) TEM image with corresponding particle size measurement. (d, e) HRTEM image, (f) STEM-HAADF image with corresponding EDS mapping of as-prepared MsA. ",0,0.0,TN
10.1016/j.cclet.2024.109566,"Fig. 3. (a) Non-isothermal dehydrogenation curves of $\mathrm{Mg}\mathrm{H}_{2}+x$ ${\bf w t}\%$ MsA $(x=0,3,5,7)$ ). (b, c) Isothermal dehydrogenation curves of $\mathrm{Mg}\mathrm{H}_{2}$ and $\mathrm{Mg}\mathrm{H}_{2}+5\mathrm{wt}\%$ MsA at different temperatures. (d) Comparisons of dehydrogenation average rate at $250~^{\circ}\mathrm{C}$ within $20\mathrm{min}$ . (e) Non-isothermal hydrogenation curves of $\mathrm{Mg}\mathrm{H}_{2}$ and $\mathrm{Mg}\mathrm{H}_{2}+5$ wt% MsA. (f, g) Isothermal hydrogenation curves of $\mathrm{Mg}\mathrm{H}_{2}$ and $\mathrm{MgH}_{2}+5~\mathrm{wt}\%$ MsA at different temperatures. (h) Comparisons of hydrogenation kinetics at $150~^{\circ}\mathrm{C}$ . ",3,3.0,TP
10.1016/j.cclet.2024.109566,"Fig. 4. Isothermal dehydrogenation JMAK plots of (a) $\mathrm{Mg}\mathrm{H}_{2}+5\mathrm{wt}\%$ MsA and (b) $\mathrm{Mg}\mathrm{H}_{2}$ . Isothermal hydrogenation JMAK plots of (c) $\mathrm{Mg}\mathrm{H}_{2}+5\mathrm{wt}\%$ MsA and (d) $\mathrm{Mg}\mathrm{H}_{2}$ . (e, f) De/rehydrogenation activation energy $(E_{\mathrm{a}})$ for $\mathrm{MgH}_{2}$ and $\mathrm{Mg}\mathrm{H}_{2}{+}5\mathrm{wt}\%$ MsA. (g) Iothermal de/hydrogenation curves of $\mathrm{MgH}_{2}+5~\mathrm{wt}\%$ MsA for 20 cycles at $300^{\circ}\mathrm{C}$ . ",3,3.0,TP
